sync_index,port,frame_index,frame_time
309,3,221,103668.4347519
309,2,300,103668.43659259999
309,0,145,103668.43203015
309,4,243,103668.4364454
310,3,222,103668.5039864
310,2,301,103668.473169
310,1,145,103668.4991857
310,4,244,103668.50403155
311,2,302,103668.50492035001
311,0,146,103668.5302222
311,4,245,103668.5348678
312,2,303,103668.5366209
312,4,246,103668.57059755
313,3,223,103668.5728237
313,2,304,103668.57204274999
313,1,146,103668.6017284
314,3,224,103668.60228220001
314,2,305,103668.60208770001
314,0,147,103668.6296426
315,2,306,103668.64015600001
315,4,247,103668.6403993
316,3,225,103668.67549885
316,2,307,103668.66765115
316,1,147,103668.6979425
316,4,248,103668.66984965
317,3,226,103668.73491294999
317,2,308,103668.7017835
317,0,148,103668.7350431
318,2,309,103668.73517885001
318,4,249,103668.73639665
319,3,227,103668.80178635
319,2,310,103668.77424025
319,1,148,103668.79812895
319,4,250,103668.7688616
320,2,311,103668.8025143
320,0,149,103668.83204874999
320,4,251,103668.80459395
321,3,228,103668.86889935
321,2,312,103668.83497795
321,4,252,103668.8434679
322,3,229,103668.9021162
322,2,313,103668.8692479
322,1,149,103668.9011093
322,4,253,103668.8705242
323,3,230,103668.93471
323,2,314,103668.9043853
323,0,150,103668.93400205
323,4,254,103668.90347805
324,3,231,103668.96763105
324,2,315,103668.93683739999
324,4,255,103668.93686355
325,2,316,103668.96824875
325,1,150,103668.99943905
325,4,256,103668.97031440001
326,0,151,103669.0324681
326,4,257,103669.0038
327,3,232,103669.03638715
327,2,317,103669.03658125
327,4,258,103669.03499365
328,3,233,103669.0675669
328,2,318,103669.06904070001
328,1,151,103669.1001286
328,4,259,103669.07002975
329,3,234,103669.10198215
329,2,319,103669.1018112
330,3,235,103669.1376506
330,2,320,103669.13466165
330,0,152,103669.134975
330,4,260,103669.13613150001
331,2,321,103669.1725051
331,4,261,103669.17302300001
332,3,236,103669.20209440001
332,2,322,103669.20372784999
332,1,152,103669.20465065
332,4,262,103669.20061989999
333,3,237,103669.2740647
333,2,323,103669.2730773
333,0,153,103669.24962039999
333,4,263,103669.27254174999
334,3,238,103669.30428015
334,1,153,103669.3036559
334,0,154,103669.33255195
335,3,239,103669.33468629999
335,2,324,103669.33864545
335,4,264,103669.34037245
336,3,240,103669.40242025
336,2,325,103669.4019252
336,4,265,103669.36834505
337,1,154,103669.4055461
337,0,155,103669.4326605
337,4,266,103669.4027558
338,3,241,103669.43941855
338,2,326,103669.4382307
338,4,267,103669.43472465
339,3,242,103669.502599
339,2,327,103669.502162
339,1,155,103669.50873915
339,4,268,103669.50301895
340,3,243,103669.5351419
340,2,328,103669.5347929
340,0,156,103669.5377163
340,4,269,103669.5355496
341,2,329,103669.57344934999
341,4,270,103669.57284865
342,3,244,103669.60255725
342,2,330,103669.6024516
342,1,156,103669.62154995001
342,4,271,103669.6017384
343,2,331,103669.6348609
343,0,157,103669.6356035
343,4,272,103669.63576255
344,3,245,103669.66940849999
344,2,332,103669.7017358
344,4,273,103669.66893360001
345,3,246,103669.70236674999
345,1,157,103669.7031782
345,0,158,103669.73071609999
345,4,274,103669.7033184
346,2,333,103669.73490235
346,4,275,103669.73473699999
347,3,247,103669.7681175
347,2,334,103669.7680182
348,2,335,103669.8021224
348,1,158,103669.8144753
348,0,159,103669.83201235
348,4,276,103669.8060249
349,3,248,103669.836207
349,2,336,103669.83587479999
349,4,277,103669.8345425
350,3,249,103669.87075080001
350,2,337,103669.87099160001
350,1,159,103669.92918554999
350,4,278,103669.86753715
351,3,250,103669.9345927
351,2,338,103669.9361008
351,0,160,103669.9351632
351,4,279,103669.93464505
352,3,251,103670.0293484
352,2,339,103669.97013475001
352,4,280,103669.96760815001
353,2,340,103670.0707712
353,1,160,103670.07365110001
353,0,161,103670.08481465
353,4,281,103670.10037035
354,3,252,103670.1679164
354,2,341,103670.1585626
354,1,161,103670.13538415
354,0,162,103670.1621568
354,4,282,103670.1412973
355,3,253,103670.23485335
355,2,342,103670.2358113
355,1,162,103670.2560091
355,0,163,103670.27336435
355,4,283,103670.2352767
356,2,343,103670.31673445
356,1,163,103670.34656865
356,4,284,103670.34906705
357,3,254,103670.3757183
357,2,344,103670.36757450001
357,0,164,103670.37609939999
357,4,285,103670.4081536
358,3,255,103670.43561615
358,2,345,103670.41322165
358,1,164,103670.42402420001
358,0,165,103670.45094455
359,2,346,103670.47304425
359,4,286,103670.4743796
360,3,256,103670.5043194
360,2,347,103670.501724
360,1,165,103670.51438725
360,0,166,103670.53253885
361,3,257,103670.53491235
361,2,348,103670.53473055
361,4,287,103670.5363618
362,3,258,103670.6018162
362,2,349,103670.56999335
362,1,166,103670.6277519
362,4,288,103670.58069915
363,2,350,103670.64090785
363,0,167,103670.6330173
363,4,289,103670.635914
364,3,259,103670.68285874999
364,2,351,103670.70886165
364,4,290,103670.66870775
365,3,260,103670.73664155
365,2,352,103670.7362987
365,1,167,103670.73824105
365,0,168,103670.7355646
365,4,291,103670.73543150001
366,2,353,103670.77560385
366,4,292,103670.7705443
367,3,261,103670.84985644999
367,2,354,103670.83823415
367,1,168,103670.83580015
367,0,169,103670.8466414
367,4,293,103670.83462790001
368,2,355,103670.86783025
368,1,169,103670.94278845
368,4,294,103670.89712245
369,3,262,103670.94973749999
369,2,356,103670.95332305
369,0,170,103670.98820744999
369,4,295,103670.94967895
370,2,357,103671.06388815
370,1,170,103671.0988412
370,0,171,103671.068629
370,4,296,103671.00176585
371,3,263,103671.1538414
371,2,358,103671.18287355
371,1,171,103671.20554615001
371,0,172,103671.204722
371,4,297,103671.15432195
372,3,264,103671.271021
372,2,359,103671.29789525
372,1,172,103671.31114275
372,0,173,103671.3179461
372,4,298,103671.3298294
373,3,265,103671.37869444999
373,2,360,103671.35973585001
373,1,173,103671.37507215
373,0,174,103671.37705245
373,4,299,103671.36763825
374,3,266,103671.436082
374,2,361,103671.43464640001
374,1,174,103671.4431675
374,0,175,103671.44693050001
374,4,300,103671.4364254
375,3,267,103671.46819495
375,2,362,103671.4678285
375,4,301,103671.46942825
376,3,268,103671.5351051
376,2,363,103671.5017673
376,4,302,103671.5349138
377,3,269,103671.5682889
377,2,364,103671.53524885
377,1,175,103671.53529765
377,0,176,103671.53781440001
377,4,303,103671.56784595
378,2,365,103671.5694758
378,4,304,103671.60197429999
379,2,366,103671.60300185
379,1,176,103671.63268555
380,3,270,103671.63507465
380,2,367,103671.63484775
380,0,177,103671.6369962
380,4,305,103671.63522515
381,2,368,103671.66987085
381,1,177,103671.72850325
381,0,178,103671.73372655001
381,4,306,103671.667666
382,3,271,103671.7362228
382,2,369,103671.7347358
382,4,307,103671.73591049999
383,3,272,103671.80182725
383,2,370,103671.77965750001
383,0,179,103671.8292251
383,4,308,103671.77376340001
384,3,273,103671.83524125
384,2,371,103671.83506839999
384,1,178,103671.8349031
384,4,309,103671.83471985
385,2,372,103671.86810200001
385,4,310,103671.87033485
386,2,373,103671.9016131
386,1,179,103671.93014165
386,0,180,103671.93381245
386,4,311,103671.93464735
387,3,274,103671.93581985
387,2,374,103671.9349228
388,3,275,103672.00160680001
388,2,375,103671.96761475
388,4,312,103671.96910039999
389,2,376,103672.00162254999
389,1,180,103672.0275587
389,0,181,103672.03163124999
389,4,313,103672.00185624999
390,2,377,103672.03831515
390,4,314,103672.0676923
391,3,276,103672.0692769
391,2,378,103672.0689075
391,4,315,103672.10062335001
392,2,379,103672.10318375
392,1,181,103672.11955584999
392,0,182,103672.12951125001
393,3,277,103672.1349406
393,2,380,103672.1346166
393,4,316,103672.1358085
394,3,278,103672.20225975
394,2,381,103672.16759595
394,4,317,103672.17211039999
395,2,382,103672.2024386
395,0,183,103672.234164
395,4,318,103672.23506169999
396,2,383,103672.23533210001
396,1,182,103672.25163995
397,3,279,103672.27461805
397,2,384,103672.2675896
397,4,319,103672.29862925
398,3,280,103672.3020304
398,2,385,103672.34486375
398,1,183,103672.34931705
398,0,184,103672.33810749999
398,4,320,103672.3348183
399,3,281,103672.38031295
399,2,386,103672.368773
399,4,321,103672.38011950001
400,3,282,103672.43494935
400,2,387,103672.4054548
400,0,185,103672.4488448
400,4,322,103672.43622255
401,3,283,103672.5016458
401,2,388,103672.48230445001
401,1,184,103672.46014955
401,4,323,103672.46782735
402,3,284,103672.53462555
402,2,389,103672.53581905
402,0,186,103672.53128375
402,4,324,103672.53608640001
403,3,285,103672.579015
403,2,390,103672.56863445
403,1,185,103672.55797105
403,4,325,103672.59559725
404,2,391,103672.6360838
404,1,186,103672.63532305
404,0,187,103672.62712665001
404,4,326,103672.63589584999
405,3,286,103672.68431555
405,2,392,103672.66789760001
406,3,287,103672.73478615
406,2,393,103672.7020709
406,4,327,103672.70208029999
407,2,394,103672.734862
407,1,187,103672.74018575001
407,0,188,103672.73486615
407,4,328,103672.73499135001
408,3,288,103672.80168430001
408,2,395,103672.76812265001
408,4,329,103672.7704902
409,2,396,103672.80549975
409,0,189,103672.8320308
410,3,289,103672.83518345
410,2,397,103672.83479715
410,1,188,103672.84184785
410,4,330,103672.83495419999
411,3,290,103672.90176685
411,2,398,103672.8678601
411,4,331,103672.868644
412,2,399,103672.90212515
412,0,190,103672.93015490001
412,4,332,103672.90200645
413,3,291,103672.96799115
413,2,400,103672.9356355
413,1,189,103672.95106235
413,4,333,103672.93512305
414,2,401,103672.96820025
414,1,190,103673.03235845
414,0,191,103673.0339339
414,4,334,103672.98173065
415,3,292,103673.0347543
415,2,402,103673.03494625
415,4,335,103673.0351653
416,3,293,103673.06916685001
416,2,403,103673.06775185
416,4,336,103673.0679321
417,2,404,103673.1021633
417,0,192,103673.13292435001
417,4,337,103673.10311160001
418,3,294,103673.1677962
418,2,405,103673.13487125
418,1,191,103673.1427268
418,4,338,103673.1347193
419,2,406,103673.17296659999
419,4,339,103673.170336
420,3,295,103673.23482325001
420,2,407,103673.20316525
420,4,340,103673.20279909999
421,2,408,103673.2349102
421,1,192,103673.2680756
421,0,193,103673.2364413
421,4,341,103673.23510605001
422,3,296,103673.30181209999
422,2,409,103673.2735997
422,0,194,103673.3329339
422,4,342,103673.26850154999
423,3,297,103673.3713427
423,2,410,103673.34652245
423,1,193,103673.3544559
423,4,343,103673.335019
424,4,344,103673.37714915001
425,2,411,103673.4092216
425,0,195,103673.4269476
425,4,345,103673.4017003
426,3,298,103673.43572415
426,2,412,103673.43525165
426,1,194,103673.44271145
427,3,299,103673.46896015
427,2,413,103673.46910485
427,4,346,103673.4694365
428,3,300,103673.5346173
428,2,414,103673.5017505
428,0,196,103673.53305595
428,4,347,103673.50197155
429,3,301,103673.5675728
429,2,415,103673.57262305
429,1,195,103673.55635725
429,4,348,103673.5362187
430,3,302,103673.60695449999
430,2,416,103673.6005631
430,4,349,103673.57377995
431,2,417,103673.63513400001
431,1,196,103673.64129755
431,0,197,103673.64811085
431,4,350,103673.6348387
432,3,303,103673.6743572
432,2,418,103673.6691855
432,4,351,103673.6693393
433,3,304,103673.7348645
433,2,419,103673.70202825
433,0,198,103673.73247105
433,4,352,103673.73471789999
434,2,420,103673.7356991
434,1,197,103673.74250734999
435,3,305,103673.80083749999
435,2,421,103673.76770855
435,4,353,103673.7687003
436,3,306,103673.83481335
436,2,422,103673.83482695001
436,0,199,103673.8296202
436,4,354,103673.80468415
437,3,307,103673.86867709999
437,1,198,103673.8594446
437,4,355,103673.8357523
438,2,423,103673.87109745
438,4,356,103673.86936535
439,2,424,103673.9024932
439,0,200,103673.93328815
440,3,308,103673.93489375
440,2,425,103673.93470705001
440,1,199,103673.95691015001
440,4,357,103673.9358584
441,2,426,103673.96918069999
441,4,358,103673.96762385001
442,3,309,103674.00423805
442,2,427,103674.0039325
442,0,201,103674.0319835
443,3,310,103674.03474475001
443,2,428,103674.0356572
443,1,200,103674.04800635
443,4,359,103674.03478205
444,2,429,103674.06790205001
444,4,360,103674.06867055001
445,3,311,103674.10788075
445,2,430,103674.10203245
445,0,202,103674.1291816
445,4,361,103674.1017733
446,3,312,103674.1676526
446,1,201,103674.15977535
446,4,362,103674.13653205
447,2,431,103674.1691758
447,4,363,103674.16883144999
448,3,313,103674.23479315001
448,2,432,103674.20082915001
449,2,433,103674.2349656
449,1,202,103674.267878
449,0,203,103674.24113165
449,4,364,103674.23508635
450,2,434,103674.32857484999
450,4,365,103674.2761169
451,3,314,103674.33636449999
451,2,435,103674.36868875
451,1,203,103674.36254755
451,0,204,103674.3622769
451,4,366,103674.33505709999
452,3,315,103674.4035115
452,2,436,103674.4012499
452,0,205,103674.4331955
452,4,367,103674.40443495
453,2,437,103674.43781695
453,1,204,103674.45315555
454,3,316,103674.47162140001
454,2,438,103674.4702106
454,4,368,103674.4707723
455,2,439,103674.51456215
455,1,205,103674.5637026
455,0,206,103674.5459356
455,4,369,103674.50414405
456,3,317,103674.56964095
456,2,440,103674.56996369999
456,4,370,103674.56917239999
457,2,441,103674.63599195
457,1,206,103674.66669474999
457,0,207,103674.63309680001
457,4,371,103674.60724805
458,3,318,103674.6712488
458,2,442,103674.66874265
458,4,372,103674.6708699
459,3,319,103674.734758
459,2,443,103674.70307475
459,0,208,103674.74072880001
459,4,373,103674.70171985
460,2,444,103674.77048115
460,1,207,103674.76673234999
460,0,209,103674.83381435
460,4,374,103674.76777944999
461,3,320,103674.8362335
461,2,445,103674.83475595
461,1,208,103674.86689919999
461,4,375,103674.8349674
